test, rrt iteration, number of waypoints, distance to goal
1,1888,52,188.089
1,1889,52,188.089
1,1890,52,188.089
1,1891,52,188.089
1,1892,52,188.089
1,1893,52,188.089
1,1894,52,188.089
1,1895,52,188.089
1,1896,52,188.089
1,1897,52,188.089
1,1898,52,188.089
1,1899,52,188.089
1,1900,52,188.089
1,1901,52,188.089
1,1902,52,188.089
1,1903,52,188.089
1,1904,52,188.089
1,1905,52,188.089
1,1906,52,188.089
1,1907,52,188.089
1,1908,52,188.089
1,1909,52,188.089
1,1910,52,188.089
1,1911,52,188.089
1,1912,52,188.089
1,1913,52,188.089
1,1914,52,188.089
1,1915,52,188.089
1,1916,52,188.089
1,1917,52,188.089
1,1918,52,188.089
1,1919,52,188.089
1,1920,52,188.089
1,1921,52,188.089
1,1922,52,188.089
1,1923,52,188.089
1,1924,52,188.089
1,1925,52,188.089
1,1926,52,188.089
1,1927,52,188.089
1,1928,52,188.089
1,1929,51,188.089
1,1930,51,188.089
1,1931,51,188.089
1,1932,51,188.089
1,1933,51,188.089
1,1934,51,188.089
1,1935,51,188.089
1,1936,51,188.089
1,1937,51,188.089
1,1938,51,188.089
1,1939,51,188.089
1,1940,51,188.089
1,1941,51,188.089
1,1942,51,188.089
1,1943,51,188.089
1,1944,51,188.089
1,1945,51,188.089
1,1946,51,188.089
1,1947,51,188.089
1,1948,51,188.089
1,1949,51,188.089
1,1950,51,188.089
1,1951,51,188.089
1,1952,51,188.089
1,1953,51,188.089
1,1954,51,188.089
1,1955,51,188.089
1,1956,51,188.089
1,1957,51,188.089
1,1958,51,188.089
1,1959,51,188.089
1,1960,51,188.089
1,1961,51,188.089
1,1962,51,188.089
1,1963,51,188.089
1,1964,52,188.089
1,1965,52,188.089
1,1966,52,188.089
1,1967,52,188.089
1,1968,52,188.089
1,1969,52,188.089
1,1970,52,188.089
1,1971,52,188.089
1,1972,52,188.089
1,1973,52,188.089
1,1974,52,188.089
1,1975,52,188.072
1,1976,52,188.072
1,1977,52,188.072
1,1978,52,188.072
1,1979,52,188.072
1,1980,52,188.072
1,1981,52,188.072
1,1982,52,188.072
1,1983,52,188.072
1,1984,52,188.072
1,1985,52,188.072
1,1986,52,188.072
1,1987,52,188.072
1,1988,52,188.072
1,1989,52,188.072
1,1990,52,188.072
1,1991,52,188.072
1,1992,52,188.072
1,1993,52,188.072
1,1994,52,188.072
1,1995,52,188.072
1,1996,52,187.98
1,1997,52,187.98
1,1998,52,187.98
1,1999,52,187.98
1,2000,52,187.98
1,2001,52,187.98
1,2002,52,187.98
