test, rrt iteration, number of waypoints, distance to goal,
1,5411,31,282.221,540.040184266478
1,5412,31,282.221,540.040184266478
1,5413,31,282.221,540.040184266478
1,5414,31,282.221,540.040184266478
1,5415,31,282.221,540.040184266478
1,5416,31,282.221,540.040184266478
1,5417,31,282.221,540.040184266478
1,5418,31,282.221,540.040184266478
1,5419,31,282.221,540.040184266478
1,5420,31,282.221,540.040184266478
1,5421,31,282.221,540.040184266478
1,5422,31,282.221,540.040184266478
1,5423,31,282.221,540.040184266478
1,5424,31,282.221,540.040184266478
1,5425,31,282.221,540.040184266478
1,5426,31,282.221,540.040184266478
1,5427,31,282.221,540.040184266478
1,5428,31,282.221,540.040184266478
1,5429,31,282.221,540.040184266478
1,5430,31,282.221,540.040184266478
1,5431,31,282.221,540.040184266478
1,5432,31,282.221,540.040184266478
1,5433,31,282.221,540.040184266478
1,5434,31,282.221,540.040184266478
1,5435,31,282.221,540.040184266478
1,5436,31,282.221,540.040184266478
1,5437,31,282.221,540.040184266478
1,5438,31,282.221,540.040184266478
1,5439,31,282.221,540.040184266478
1,5440,31,282.221,540.040184266478
1,5441,31,282.221,540.040184266478
1,5442,31,282.221,540.040184266478
1,5443,31,282.221,540.040184266478
1,5444,31,282.221,540.040184266478
1,5445,31,282.221,540.040184266478
1,5446,31,282.221,540.040184266478
1,5447,31,282.221,540.040184266478
1,5448,31,282.221,540.040184266478
1,5449,31,282.221,540.040184266478
1,5450,31,282.221,540.040184266478
1,5451,31,282.221,540.040184266478
1,5452,31,282.221,540.040184266478
1,5453,31,282.221,540.040184266478
1,5454,31,282.221,540.040184266478
1,5455,31,282.221,540.040184266478
1,5456,31,282.221,540.040184266478
1,5457,31,282.221,540.040184266478
1,5458,31,282.221,540.040184266478
1,5459,31,282.221,540.040184266478
1,5460,31,282.221,540.040184266478
1,5461,31,282.221,540.040184266478
1,5462,31,282.221,540.040184266478
1,5463,31,282.221,540.040184266478
1,5464,31,282.221,540.040184266478
1,5465,31,282.221,540.040184266478
1,5466,31,282.221,540.040184266478
1,5467,31,282.221,540.040184266478
1,5468,31,282.221,540.040184266478
1,5469,31,282.221,540.040184266478
1,5470,31,282.221,540.040184266478
1,5471,31,282.221,540.040184266478
1,5472,31,282.221,540.040184266478
1,5473,31,282.221,540.040184266478
1,5474,31,282.221,540.040184266478
1,5475,31,282.221,540.040184266478
1,5476,31,282.221,540.040184266478
1,5477,31,282.221,540.040184266478
1,5478,31,282.221,540.040184266478
1,5479,31,282.221,540.040184266478
1,5480,31,282.221,540.040184266478
1,5481,31,282.221,540.040184266478
1,5482,31,282.221,540.040184266478
1,5483,31,282.221,540.040184266478
1,5484,31,282.221,540.040184266478
1,5485,31,282.221,540.040184266478
1,5486,31,282.221,540.040184266478
1,5487,31,282.221,540.040184266478
1,5488,31,282.221,540.040184266478
1,5489,31,282.221,540.040184266478
1,5490,31,282.221,540.040184266478
1,5491,31,282.221,540.040184266478
1,5492,31,282.221,540.040184266478
1,5493,31,282.221,540.040184266478
1,5494,31,282.221,540.040184266478
1,5495,31,282.221,540.040184266478
1,5496,31,282.221,540.040184266478
1,5497,31,282.221,540.040184266478
1,5498,31,282.221,540.040184266478
1,5499,31,282.221,540.040184266478
1,5500,31,282.221,540.040184266478
1,5501,31,282.221,540.040184266478
1,5502,31,282.221,540.040184266478
1,5503,31,282.221,540.040184266478
1,5504,31,282.221,540.040184266478
1,5505,31,282.221,540.040184266478
1,5506,31,282.221,540.040184266478
1,5507,31,282.221,540.040184266478
1,5508,31,282.221,540.040184266478
1,5509,31,282.221,540.040184266478
1,5510,31,282.221,540.040184266478
1,5511,31,282.221,540.040184266478
1,5512,31,282.221,540.040184266478
1,5513,31,282.221,540.040184266478
1,5514,31,282.221,540.040184266478
1,5515,31,282.221,540.040184266478
1,5516,31,282.221,540.040184266478
1,5517,31,282.221,540.040184266478
1,5518,31,282.221,540.040184266478
1,5519,31,282.221,540.040184266478
1,5520,31,282.221,540.040184266478
1,5521,31,282.221,540.040184266478
1,5522,31,282.221,540.040184266478
1,5523,31,282.221,540.040184266478
1,5524,31,282.221,540.040184266478
1,5525,31,282.221,540.040184266478
1,5526,31,282.221,540.040184266478
1,5527,31,282.221,540.040184266478
1,5528,31,282.221,540.040184266478
1,5529,31,282.221,540.040184266478
1,5530,31,282.221,540.040184266478
1,5531,31,282.221,540.040184266478
1,5532,31,282.221,540.040184266478
1,5533,31,282.221,540.040184266478
1,5534,31,282.221,540.040184266478
1,5535,31,282.221,540.040184266478
1,5536,31,282.221,540.040184266478
1,5537,31,282.221,540.040184266478
1,5538,31,282.221,540.040184266478
1,5539,31,282.221,540.040184266478
1,5540,31,282.221,540.040184266478
1,5541,31,282.221,540.040184266478
1,5542,31,282.221,540.040184266478
1,5543,31,282.221,540.040184266478
1,5544,31,282.221,540.040184266478
1,5545,31,282.221,540.040184266478
1,5546,31,282.221,540.040184266478
1,5547,31,282.221,540.040184266478
1,5548,31,282.221,540.040184266478
1,5549,31,282.221,540.040184266478
1,5550,31,282.221,540.040184266478
1,5551,31,282.221,540.040184266478
1,5552,31,282.221,540.040184266478
1,5553,31,282.221,540.040184266478
1,5554,31,282.221,540.040184266478
1,5555,31,282.221,540.040184266478
1,5556,31,282.221,540.040184266478
1,5557,31,282.221,540.040184266478
1,5558,31,282.221,540.040184266478
1,5559,31,282.221,540.040184266478
1,5560,31,282.221,540.040184266478
1,5561,31,282.221,540.040184266478
1,5562,31,282.221,540.040184266478
1,5563,31,282.221,540.040184266478
1,5564,31,282.221,540.040184266478
1,5565,31,282.221,540.040184266478
1,5566,31,282.221,540.040184266478
1,5567,31,282.221,540.040184266478
1,5568,31,282.221,540.040184266478
1,5569,31,282.221,540.040184266478
1,5570,31,282.221,540.040184266478
1,5571,31,282.221,540.040184266478
1,5572,31,282.221,540.040184266478
1,5573,31,282.221,540.040184266478
1,5574,31,282.221,540.040184266478
1,5575,31,282.221,540.040184266478
1,5576,31,282.221,540.040184266478
1,5577,31,282.221,540.040184266478
1,5578,31,282.221,540.040184266478
1,5579,31,282.221,540.040184266478
1,5580,31,282.221,540.040184266478
1,5581,31,282.221,540.040184266478
1,5582,31,282.221,540.040184266478
1,5583,31,282.221,540.040184266478
1,5584,31,282.221,540.040184266478
1,5585,31,282.221,540.040184266478
1,5586,31,282.221,540.040184266478
1,5587,31,282.221,540.040184266478
1,5588,31,282.221,540.040184266478
1,5589,31,282.221,540.040184266478
1,5590,31,282.221,540.040184266478
1,5591,31,282.221,540.040184266478
1,5592,31,282.221,540.040184266478
1,5593,31,282.221,540.040184266478
1,5594,31,282.221,540.040184266478
1,5595,31,282.221,540.040184266478
1,5596,31,282.221,540.040184266478
1,5597,31,282.221,540.040184266478
1,5598,31,282.221,540.040184266478
1,5599,31,282.221,540.040184266478
1,5600,31,282.221,540.040184266478
1,5601,31,282.221,540.040184266478
1,5602,31,282.221,540.040184266478
1,5603,31,282.221,540.040184266478
1,5604,31,282.221,540.040184266478
1,5605,31,282.221,540.040184266478
1,5606,31,282.221,540.040184266478
1,5607,31,282.221,540.040184266478
1,5608,31,282.221,540.040184266478
1,5609,31,282.221,540.040184266478
1,5610,31,282.221,540.040184266478
1,5611,31,282.221,540.040184266478
1,5612,31,282.221,540.040184266478
1,5613,31,282.221,540.040184266478
1,5614,31,282.221,540.040184266478
1,5615,31,282.221,540.040184266478
1,5616,31,282.221,540.040184266478
1,5617,31,282.221,540.040184266478
1,5618,31,282.221,540.040184266478
1,5619,31,282.221,540.040184266478
1,5620,31,282.221,540.040184266478
1,5621,31,282.221,540.040184266478
1,5622,31,282.221,540.040184266478
1,5623,31,282.221,540.040184266478
1,5624,31,282.221,540.040184266478
1,5625,31,282.221,540.040184266478
1,5626,31,282.221,540.040184266478
1,5627,31,282.221,540.040184266478
1,5628,31,282.221,540.040184266478
1,5629,31,282.221,540.040184266478
1,5630,31,282.221,540.040184266478
1,5631,31,282.221,540.040184266478
1,5632,31,282.221,540.040184266478
1,5633,31,282.221,540.040184266478
1,5634,31,282.221,540.040184266478
1,5635,31,282.221,540.040184266478
1,5636,31,282.221,540.040184266478
1,5637,31,282.221,540.040184266478
1,5638,31,282.221,540.040184266478
1,5639,31,282.221,540.040184266478
1,5640,31,282.221,540.040184266478
1,5641,31,282.221,540.040184266478
1,5642,31,282.221,540.040184266478
1,5643,31,282.221,540.040184266478
1,5644,31,282.221,540.040184266478
1,5645,31,282.221,540.040184266478
1,5646,31,282.221,540.040184266478
1,5647,31,282.221,540.040184266478
1,5648,31,282.221,540.040184266478
1,5649,31,282.221,540.040184266478
1,5650,31,282.221,540.040184266478
1,5651,31,282.221,540.040184266478
1,5652,31,282.221,540.040184266478
1,5653,31,282.221,540.040184266478
1,5654,31,282.221,540.040184266478
1,5655,31,282.221,540.040184266478
1,5656,31,282.221,540.040184266478
1,5657,31,282.221,540.040184266478
1,5658,31,282.221,540.040184266478
1,5659,31,282.221,540.040184266478
1,5660,31,282.221,540.040184266478
1,5661,31,282.221,540.040184266478
1,5662,31,282.221,540.040184266478
1,5663,31,282.221,540.040184266478
1,5664,31,282.221,540.040184266478
1,5665,31,282.221,540.040184266478
1,5666,31,282.221,540.040184266478
1,5667,31,282.221,540.040184266478
1,5668,31,282.221,540.040184266478
1,5669,31,282.221,540.040184266478
1,5670,31,282.221,540.040184266478
1,5671,31,282.221,540.040184266478
1,5672,31,282.221,540.040184266478
1,5673,31,282.221,540.040184266478
1,5674,31,282.221,540.040184266478
1,5675,31,282.221,540.040184266478
1,5676,31,282.221,540.040184266478
1,5677,31,282.221,540.040184266478
1,5678,31,282.221,540.040184266478
1,5679,31,282.221,540.040184266478
1,5680,31,282.221,540.040184266478
1,5681,31,282.221,540.040184266478
1,5682,31,282.221,540.040184266478
1,5683,31,282.221,540.040184266478
1,5684,31,282.221,540.040184266478
1,5685,31,282.221,540.040184266478
1,5686,31,282.221,540.040184266478
1,5687,31,282.221,540.040184266478
1,5688,31,282.221,540.040184266478
1,5689,31,282.221,540.040184266478
1,5690,31,282.221,540.040184266478
1,5691,31,282.221,540.040184266478
1,5692,31,282.221,540.040184266478
1,5693,31,282.221,540.040184266478
1,5694,31,282.221,540.040184266478
1,5695,31,282.221,540.040184266478
1,5696,31,282.221,540.040184266478
1,5697,31,282.221,540.040184266478
1,5698,31,282.221,540.040184266478
1,5699,31,282.221,540.040184266478
1,5700,31,282.221,540.040184266478
1,5701,31,282.221,540.040184266478
1,5702,31,282.221,540.040184266478
1,5703,31,282.221,540.040184266478
1,5704,31,282.221,540.040184266478
1,5705,31,282.221,540.040184266478
1,5706,31,282.221,540.040184266478
1,5707,31,282.221,540.040184266478
1,5708,31,282.221,540.040184266478
1,5709,31,282.221,540.040184266478
1,5710,31,282.221,540.040184266478
1,5711,31,282.221,540.040184266478
1,5712,31,282.221,540.040184266478
1,5713,31,282.221,540.040184266478
1,5714,31,282.221,540.040184266478
1,5715,31,282.221,540.040184266478
1,5716,31,282.221,540.040184266478
1,5717,31,282.221,540.040184266478
1,5718,31,282.221,540.040184266478
1,5719,31,282.221,540.040184266478
1,5720,31,282.221,540.040184266478
1,5721,31,282.221,540.040184266478
1,5722,31,282.221,540.040184266478
1,5723,31,282.221,540.040184266478
1,5724,31,282.221,540.040184266478
1,5725,31,282.221,540.040184266478
1,5726,31,282.221,540.040184266478
1,5727,31,282.221,540.040184266478
1,5728,31,282.221,540.040184266478
1,5729,31,282.221,540.040184266478
1,5730,31,282.221,540.040184266478
1,5731,31,282.221,540.040184266478
1,5732,31,282.221,540.040184266478
1,5733,31,282.221,540.040184266478
1,5734,31,282.221,540.040184266478
1,5735,31,282.221,540.040184266478
1,5736,31,282.221,540.040184266478
1,5737,31,282.221,540.040184266478
1,5738,31,282.221,540.040184266478
1,5739,31,282.221,540.040184266478
1,5740,31,282.221,540.040184266478
1,5741,31,282.221,540.040184266478
1,5742,31,282.221,540.040184266478
1,5743,31,282.221,540.040184266478
1,5744,31,282.221,540.040184266478
1,5745,31,282.221,540.040184266478
1,5746,31,282.221,540.040184266478
1,5747,31,282.221,540.040184266478
1,5748,31,282.221,540.040184266478
1,5749,31,282.221,540.040184266478
1,5750,31,282.221,540.040184266478
1,5751,31,282.221,540.040184266478
1,5752,31,282.221,540.040184266478
1,5753,31,282.221,540.040184266478
1,5754,31,282.221,540.040184266478
1,5755,31,282.221,540.040184266478
1,5756,31,282.221,540.040184266478
1,5757,31,282.221,540.040184266478
1,5758,31,282.221,540.040184266478
1,5759,31,282.221,540.040184266478
1,5760,31,282.221,540.040184266478
1,5761,31,282.221,540.040184266478
1,5762,31,282.221,540.040184266478
1,5763,31,282.221,540.040184266478
1,5764,31,282.221,540.040184266478
1,5765,31,282.221,540.040184266478
1,5766,31,282.221,540.040184266478
1,5767,31,282.221,540.040184266478
1,5768,31,282.221,540.040184266478
1,5769,31,282.221,540.040184266478
1,5770,31,282.221,540.040184266478
1,5771,31,282.221,540.040184266478
1,5772,31,282.221,540.040184266478
1,5773,31,282.221,540.040184266478
1,5774,31,282.221,540.040184266478
1,5775,31,282.221,540.040184266478
1,5776,31,282.221,540.040184266478
